load_zone,timestamp,UnservedLoad,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
NYUP,202317,0,13431.8,0,-4886.8,8375,170
NYUP,202317,0,13174.1,0,-4750.12,8424,0
NYUP,202317,0,12043.8,0,-3556.8,8487,0
NYUP,202317,0,12024.8,0,-3556.8,8468,0
NYUP,202317,0,11141.2,0,-2866.23,8275,0
NYUP,202317,0,11548.8,0,-3285.78,8263,0
NYUP,202317,0,11968.5,0,-3694.55,8274,0
NYUP,202317,0,11953.8,0,-4138.76,7815,0
NYUP,202317,0,12091.8,0,-4886.8,7205,0
NYUP,202317,0,10282.5,0,-3694.55,6588,0
NYUP,202318,0,10043.5,0,-3694.55,6349,0
NYUP,202318,0,9450.96,0,-3409.96,6041,0
NYUP,202318,0,8317.93,0,-2484.93,5833,0
NYUP,202318,0,7880.45,0,-2132.45,5748,0
NYUP,202318,0,7931.09,0,-2153.09,5778,0
NYUP,202318,0,9519.99,0,-3413.99,6106,0
NYUP,202318,0,11691,0,-4824.01,6867,0
NYUP,202318,0,12461.8,0,-4886.8,7575,0
NYUP,202318,0,12866.8,0,-4886.8,7980,0
NYUP,202318,0,13201.8,0,-4886.8,8315,0
NYUP,202318,0,13424.8,0,-4886.8,8538,0
NYUP,202318,0,13536.8,0,-4886.8,8650,0
NYUP,202318,0,13571.8,0,-4886.8,8685,0
NYUP,202318,0,13587.8,0,-4886.8,8701,0
NYUP,202318,0,13556.8,0,-4886.8,8670,0
NYUP,202318,0,13548.8,0,-4886.8,8662,0
NYUP,202318,0,12983.4,0,-4316.4,8667,0
NYUP,202318,0,12181.8,0,-3556.8,8625,0
NYUP,202318,0,11734.6,0,-3184.6,8550,0
NYUP,202318,0,11910.2,0,-3198.19,8712,0
NYUP,202318,0,12207.5,0,-3694.55,8513,0
NYUP,202318,0,12688.8,0,-4621.81,8067,0
NYUP,202318,0,12354.8,0,-4886.8,7468,0
NYUP,202318,0,10554.5,0,-3694.55,6860,0
NYUP,202319,0,9567.55,0,-3694.55,5873,0
NYUP,202319,0,7608.61,0,-1977.61,5631,0
NYUP,202319,0,6983.17,0,-1496.17,5487,0
NYUP,202319,0,6651.47,0,-1228.47,5423,0
NYUP,202319,0,6727.7,0,-1252.7,5475,0
NYUP,202319,0,7326.68,0,-1533.68,5793,0
NYUP,202319,0,10233.5,0,-3694.55,6539,0
NYUP,202319,0,11976.1,0,-4681.06,7295,0
NYUP,202319,0,12512.8,0,-4886.8,7626,0
NYUP,202319,0,12813.8,0,-4886.8,7927,0
NYUP,202319,0,12976.8,0,-4886.8,8090,0
NYUP,202319,0,13045.8,0,-4886.8,8159,0
NYUP,202319,0,13029.8,0,-4886.8,8143,0
NYUP,202319,0,13002.8,0,-4886.8,8116,0
NYUP,202319,0,12917.8,0,-4886.8,8031,0
NYUP,202319,0,13025.8,0,-4886.8,7969,170
NYUP,202319,0,12836.8,0,-4886.8,7950,0
NYUP,202319,0,11457.8,0,-3556.8,7901,0
NYUP,202319,0,11556.8,0,-3556.8,8000,0
NYUP,202319,0,11541.4,0,-3551.36,7990,0
NYUP,202319,0,11434.5,0,-3694.55,7740,0
NYUP,202319,0,11482.5,0,-4114.45,7368,0
NYUP,202319,0,11797.8,0,-4886.8,6911,0
NYUP,202319,0,10107.5,0,-3694.55,6413,0
NYUP,202320,0,10542.5,0,-3694.55,6848,0
NYUP,202320,0,10086.5,0,-3694.55,6392,0
NYUP,202320,0,9831.55,0,-3694.55,6137,0
NYUP,202320,0,9695.55,0,-3694.55,6001,0
NYUP,202320,0,9653.55,0,-3694.55,5959,0
NYUP,202320,0,10926.8,0,-4886.8,6040,0
NYUP,202320,0,11331.8,0,-4886.8,6445,0
NYUP,202320,0,12064.8,0,-4886.8,7178,0
NYUP,202320,0,12637.8,0,-4886.8,7751,0
NYUP,202320,0,12849.8,0,-4886.8,7963,0
NYUP,202320,0,12956.8,0,-4886.8,8070,0
NYUP,202320,0,12937.8,0,-4886.8,8051,0
NYUP,202320,0,12921.8,0,-4886.8,8035,0
NYUP,202320,0,12836.8,0,-4886.8,7950,0
NYUP,202320,0,12785.8,0,-4886.8,7899,0
NYUP,202320,0,12771.8,0,-4886.8,7885,0
NYUP,202320,0,12824.8,0,-4886.8,7938,0
NYUP,202320,0,12799.6,0,-4529.6,8270,0
NYUP,202320,0,12766.9,0,-4016.86,8750,0
NYUP,202320,0,12765.9,0,-4031.87,8734,0
NYUP,202320,0,12551.7,0,-3951.68,8600,0
NYUP,202320,0,13101.8,0,-4886.8,8215,0
NYUP,202320,0,12756.8,0,-4886.8,7870,0
NYUP,202320,0,11083.5,0,-3694.55,7389,0
NYUP,202321,0,11968.3,0,-4801.27,7167,0
NYUP,202321,0,10367.5,0,-3694.55,6673,0
NYUP,202321,0,10099.5,0,-3694.55,6405,0
NYUP,202321,0,9940.55,0,-3694.55,6246,0
NYUP,202321,0,10643.5,0,-4458.51,6185,0
NYUP,202321,0,11176.8,0,-4886.8,6290,0
NYUP,202321,0,11583.8,0,-4886.8,6697,0
NYUP,202321,0,12369.8,0,-4886.8,7483,0
NYUP,202321,0,12986.8,0,-4886.8,8100,0
NYUP,202321,0,13143.8,0,-4886.8,8257,0
NYUP,202321,0,13260.8,0,-4886.8,8374,0
NYUP,202321,0,13273.8,0,-4886.8,8387,0
NYUP,202321,0,13266.8,0,-4886.8,8380,0
NYUP,202321,0,13230.8,0,-4886.8,8344,0
NYUP,202321,0,13400.8,0,-4886.8,8344,170
NYUP,202321,0,13199.8,0,-4886.8,8313,0
NYUP,202321,0,13273.8,0,-4886.8,8387,0
NYUP,202321,0,13631.8,0,-4886.8,8745,0
NYUP,202321,0,13851.1,0,-4543.07,9308,0
NYUP,202321,0,14210.8,0,-4886.8,9324,0
NYUP,202321,0,14073.8,0,-4886.8,9187,0
NYUP,202321,0,13627.8,0,-4886.8,8741,0
NYUP,202321,0,13183.8,0,-4886.8,8297,0
NYUP,202321,0,12677.8,0,-4886.8,7791,0
NYUP,202322,0,10547.5,0,-3694.55,6853,0
NYUP,202322,0,10018.1,0,-3633.14,6385,0
NYUP,202322,0,9195.73,0,-3122.73,6073,0
NYUP,202322,0,9260.8,0,-3348.8,5912,0
NYUP,202322,0,9556.55,0,-3694.55,5862,0
NYUP,202322,0,9632.55,0,-3694.55,5938,0
NYUP,202322,0,11227.8,0,-4886.8,6341,0
NYUP,202322,0,12000.8,0,-4886.8,7114,0
NYUP,202322,0,12722.8,0,-4886.8,7836,0
NYUP,202322,0,13000.8,0,-4886.8,8114,0
NYUP,202322,0,13147.8,0,-4886.8,8261,0
NYUP,202322,0,13232.8,0,-4886.8,8346,0
NYUP,202322,0,13248.8,0,-4886.8,8362,0
NYUP,202322,0,13234.8,0,-4886.8,8348,0
NYUP,202322,0,13241.8,0,-4886.8,8355,0
NYUP,202322,0,13219.8,0,-4886.8,8333,0
NYUP,202322,0,13287.8,0,-4886.8,8401,0
NYUP,202322,0,13715.8,0,-4886.8,8829,0
NYUP,202322,0,13278.2,0,-3995.22,9283,0
NYUP,202322,0,13511.9,0,-4242.86,9269,0
NYUP,202322,0,13585.6,0,-4463.63,9122,0
NYUP,202322,0,13597.8,0,-4886.8,8711,0
NYUP,202322,0,13182.8,0,-4886.8,8296,0
NYUP,202322,0,12064.9,0,-4345.9,7719,0
NYUP,202323,0,12487.8,0,-4886.8,7601,0
NYUP,202323,0,10763.5,0,-3694.55,7069,0
NYUP,202323,0,10420.5,0,-3694.55,6726,0
NYUP,202323,0,10222.5,0,-3694.55,6528,0
NYUP,202323,0,10761.3,0,-4327.27,6434,0
NYUP,202323,0,11353.8,0,-4886.8,6467,0
NYUP,202323,0,11653.8,0,-4886.8,6767,0
NYUP,202323,0,12211.8,0,-4886.8,7325,0
NYUP,202323,0,12676.8,0,-4886.8,7790,0
NYUP,202323,0,13030.8,0,-4886.8,8144,0
NYUP,202323,0,13343.8,0,-4886.8,8457,0
NYUP,202323,0,13562.8,0,-4886.8,8676,0
NYUP,202323,0,13670.8,0,-4886.8,8784,0
NYUP,202323,0,13635.8,0,-4886.8,8749,0
NYUP,202323,0,13623.8,0,-4886.8,8737,0
NYUP,202323,0,13772.8,0,-4886.8,8716,170
NYUP,202323,0,13647.8,0,-4886.8,8761,0
NYUP,202323,0,14015.8,0,-4886.8,9129,0
NYUP,202323,0,14513.5,0,-4837.51,9676,0
NYUP,202323,0,14385.9,0,-4724.88,9661,0
NYUP,202323,0,14374.8,0,-4886.8,9488,0
NYUP,202323,0,13893.8,0,-4886.8,9007,0
NYUP,202323,0,13491.8,0,-4886.8,8605,0
NYUP,202323,0,13001.8,0,-4886.8,8115,0
PJMC,202300,0,16962,0,-3871.99,13090,0
PJMC,202300,0,17010.5,0,-4312.47,12698,0
PJMC,202300,0,16512.7,0,-3997.66,12515,0
PJMC,202300,0,16481.4,0,-4060.43,12421,0
PJMC,202300,0,16551.6,0,-4052.56,12499,0
PJMC,202300,0,16221.5,0,-3419.49,12802,0
PJMC,202300,0,16176.4,0,-2553.38,13623,0
PJMC,202300,0,17106,0,-2111.03,14995,0
PJMC,202300,0,17368.7,0,-1819.7,15549,0
PJMC,202300,0,16316.8,0,-854.809,15462,0
PJMC,202300,0,16409.6,0,-1072.57,15337,0
PJMC,202300,0,16648.9,0,-1334.93,15314,0
PJMC,202300,0,16674.2,0,-1577.21,15097,0
PJMC,202300,0,17037.1,0,-2123.12,14914,0
PJMC,202300,0,17475.5,0,-2682.5,14793,0
PJMC,202300,0,17570.7,0,-3050.68,14520,0
PJMC,202300,0,18261.8,0,-3766.83,14495,0
PJMC,202300,0,20946,0,-5696,15250,0
PJMC,202300,0,23796.8,0,-7536.77,16260,0
PJMC,202300,0,22047.8,0,-5912.8,16135,0
PJMC,202300,0,19749.9,0,-3800.94,15949,0
PJMC,202300,0,19848.8,0,-4148.8,15700,0
PJMC,202300,0,19844.4,0,-4802.02,15025,17.3853
PJMC,202300,0,19297.2,0,-5063.9,14198,35.3228
PJMC,202301,0,16003.8,0,-3862.99,12045,95.8
PJMC,202301,0,16213.9,0,-4368.07,11750,95.8
PJMC,202301,0,17103.5,0,-5420.75,11587,95.8
PJMC,202301,0,17476.6,0,-5912.8,11468,95.8
PJMC,202301,0,17583.6,0,-5912.8,11575,95.8
PJMC,202301,0,18233.3,0,-6344.28,11889,0
PJMC,202301,0,18260.3,0,-5562.26,12698,0
PJMC,202301,0,21894.5,0,-7721.5,14173,0
PJMC,202301,0,20824.3,0,-6077.31,14747,0
PJMC,202301,0,18965.5,0,-4273.5,14692,0
PJMC,202301,0,19038.1,0,-4516.12,14522,0
PJMC,202301,0,19345.3,0,-4970.34,14375,0
PJMC,202301,0,19595.1,0,-5454.28,14045,95.8
PJMC,202301,0,20045.1,0,-6216.26,13733,95.8
PJMC,202301,0,19686.8,0,-6119.99,13471,95.8
PJMC,202301,0,19609.1,0,-6340.35,13173,95.8
PJMC,202301,0,19064,0,-6060.96,13003,0
PJMC,202301,0,19045.3,0,-5874.3,13171,0
PJMC,202301,0,18504.9,0,-4408.85,14096,0
PJMC,202301,0,19919.8,0,-5636.02,14188,95.8
PJMC,202301,0,19950.8,0,-5860.99,13994,95.8
PJMC,202301,0,19680.6,0,-5912.8,13672,95.8
PJMC,202301,0,19092.6,0,-5912.8,13084,95.8
PJMC,202301,0,18209.6,0,-5912.8,12201,95.8
PJMC,202302,0,16435.9,0,-3939.9,12496,0
PJMC,202302,0,16302.6,0,-4097.58,12205,0
PJMC,202302,0,16329.1,0,-4238.06,12091,0
PJMC,202302,0,16345.7,0,-4271.67,12074,0
PJMC,202302,0,16499.1,0,-4421.09,12078,0
PJMC,202302,0,16673.9,0,-4247.91,12426,0
PJMC,202302,0,17415.7,0,-4063.73,13352,0
PJMC,202302,0,22739.3,0,-7948.32,14791,0
PJMC,202302,0,23261.8,0,-8021.8,15240,0
PJMC,202302,0,23359.8,0,-8021.8,15338,0
PJMC,202302,0,21437.7,0,-6120.72,15317,0
PJMC,202302,0,19494.9,0,-4174.92,15320,0
PJMC,202302,0,18137.3,0,-3006.3,15131,0
PJMC,202302,0,18738.4,0,-3736.39,15002,0
PJMC,202302,0,18030.4,0,-3116.37,14914,0
PJMC,202302,0,18372.7,0,-3658.71,14714,0
PJMC,202302,0,18038.1,0,-3427.09,14611,0
PJMC,202302,0,19291,0,-4441.98,14849,0
PJMC,202302,0,23435.7,0,-7897.68,15538,0
PJMC,202302,0,23635.8,0,-8021.8,15614,0
PJMC,202302,0,23475.8,0,-8021.8,15454,0
PJMC,202302,0,20396.2,0,-5253.2,15143,0
PJMC,202302,0,19044.3,0,-4513.3,14531,0
PJMC,202302,0,17697.1,0,-4014.06,13683,0
PJMC,202303,0,16258.3,0,-4411.3,11847,0
PJMC,202303,0,16152.4,0,-4753.37,11399,0
PJMC,202303,0,16157.3,0,-5044.31,11113,0
PJMC,202303,0,16401,0,-5480.05,10921,0
PJMC,202303,0,16591.4,0,-5651.37,10940,0
PJMC,202303,0,17039.8,0,-5853.8,11186,0
PJMC,202303,0,16382.3,0,-4379.3,12003,0
PJMC,202303,0,16678.9,0,-3351.93,13327,0
PJMC,202303,0,17295.7,0,-3521.69,13774,0
PJMC,202303,0,17487.6,0,-3597.59,13890,0
PJMC,202303,0,17422.8,0,-3644.75,13778,0
PJMC,202303,0,17588.9,0,-3808.91,13780,0
PJMC,202303,0,18103.4,0,-4602.36,13501,0
PJMC,202303,0,18271.3,0,-4903.3,13368,0
PJMC,202303,0,18469.2,0,-5155.23,13314,0
PJMC,202303,0,18120.7,0,-5010.68,13110,0
PJMC,202303,0,17761.8,0,-4773.78,12988,0
PJMC,202303,0,16914.5,0,-3814.45,13100,0
PJMC,202303,0,16999.4,0,-3254.42,13745,0
PJMC,202303,0,18374.3,0,-4126.34,14248,0
PJMC,202303,0,18026,0,-3825.01,14201,0
PJMC,202303,0,18025.4,0,-4059.45,13966,0
PJMC,202303,0,18218,0,-4720.02,13498,0
PJMC,202303,0,17450.9,0,-4697.9,12753,0
PJMC,202304,0,16751.2,0,-4851.42,11804,95.8
PJMC,202304,0,16130,0,-4543.05,11587,0
PJMC,202304,0,15529.4,0,-4077.39,11452,0
PJMC,202304,0,15655.4,0,-4110.65,11449,95.8
PJMC,202304,0,16224.9,0,-4584.08,11545,95.8
PJMC,202304,0,17921.6,0,-5912.8,11913,95.8
PJMC,202304,0,18851.6,0,-5912.8,12843,95.8
PJMC,202304,0,20260.4,0,-6211.58,13953,95.8
PJMC,202304,0,20242.4,0,-5921.38,14321,0
PJMC,202304,0,20455.5,0,-6081.71,14278,95.8
PJMC,202304,0,20518.8,0,-6208.96,14214,95.8
PJMC,202304,0,20505.6,0,-6208.76,14201,95.8
PJMC,202304,0,20054.6,0,-5912.8,14046,95.8
PJMC,202304,0,19859.6,0,-5912.8,13851,95.8
PJMC,202304,0,19702.6,0,-5912.8,13694,95.8
PJMC,202304,0,19457.6,0,-5912.8,13449,95.8
PJMC,202304,0,20083.9,0,-6668.13,13320,95.8
PJMC,202304,0,20073.2,0,-6526.38,13451,95.8
PJMC,202304,0,19824.2,0,-5760.41,13968,95.8
PJMC,202304,0,20124.5,0,-5421.71,14607,95.8
PJMC,202304,0,20025.3,0,-5341.51,14588,95.8
PJMC,202304,0,20065.3,0,-5645.46,14324,95.8
PJMC,202304,0,19801.6,0,-5912.8,13793,95.8
PJMC,202304,0,18960.6,0,-5912.8,12952,95.8
PJMC,202305,0,17774.6,0,-7571.62,10203,0
PJMC,202305,0,17781.6,0,-8021.8,9664,95.8
PJMC,202305,0,17532.6,0,-8021.8,9415,95.8
PJMC,202305,0,17288.8,0,-8021.8,9267,0
PJMC,202305,0,17430.6,0,-8021.8,9313,95.8
PJMC,202305,0,18028.5,0,-8398.47,9630,0
PJMC,202305,0,16900.1,0,-6391.07,10509,0
PJMC,202305,0,17547.8,0,-5901.76,11646,0
PJMC,202305,0,17220.5,0,-5180.46,12040,0
PJMC,202305,0,17647.5,0,-5368.53,12279,0
PJMC,202305,0,17717.7,0,-5209.72,12508,0
PJMC,202305,0,16872.2,0,-4188.22,12684,0
PJMC,202305,0,16860.9,0,-4060.93,12800,0
PJMC,202305,0,17025.6,0,-4067.57,12958,0
PJMC,202305,0,17478,0,-4386.03,13092,0
PJMC,202305,0,17272.2,0,-4162.22,13110,0
PJMC,202305,0,17656.2,0,-4584.19,13072,0
PJMC,202305,0,17507.9,0,-4508.94,12999,0
PJMC,202305,0,17289.3,0,-4476.28,12813,0
PJMC,202305,0,16945,0,-4079.99,12865,0
PJMC,202305,0,17132.2,0,-3883.18,13249,0
PJMC,202305,0,17500.7,0,-4509.71,12991,0
PJMC,202305,0,17611.2,0,-5231.23,12380,0
PJMC,202305,0,17421.8,0,-5958.8,11463,0
PJMC,202306,0,16063,0,-6268.23,9699,95.8
PJMC,202306,0,14392.9,0,-4981.8,9400,11.141
PJMC,202306,0,14146.9,0,-4981.8,9154,11.141
PJMC,202306,0,14166.6,0,-4981.8,9089,95.8
PJMC,202306,0,14746.2,0,-5602.2,9144,0
PJMC,202306,0,17001.9,0,-7406.78,9584,11.141
PJMC,202306,0,16211.4,0,-5812.3,10388,11.141
PJMC,202306,0,16416.7,0,-4981.8,11400,34.884
PJMC,202306,0,16338,0,-4323.2,11919,95.8
PJMC,202306,0,16247.7,0,-4064.6,12172,11.141
PJMC,202306,0,16346.1,0,-3946.1,12400,0
PJMC,202306,0,16350.6,0,-3797.59,12553,0
PJMC,202306,0,16366.2,0,-3717.17,12649,0
PJMC,202306,0,16455.9,0,-3692.92,12763,0
PJMC,202306,0,16451.8,0,-3576.79,12875,0
PJMC,202306,0,16618.8,0,-3766.81,12852,0
PJMC,202306,0,17150.8,0,-4344.8,12806,0
PJMC,202306,0,18251.4,0,-5542.44,12709,0
PJMC,202306,0,18615.7,0,-6095.6,12509,11.141
PJMC,202306,0,19045.3,0,-6731.3,12314,0
PJMC,202306,0,19217.2,0,-6457.22,12760,0
PJMC,202306,0,18760.3,0,-6065.26,12695,0
PJMC,202306,0,18295.3,0,-6282.18,12002,11.141
PJMC,202306,0,17876.1,0,-6810.93,11054,11.141
PJMC,202307,0,17058.8,0,-8021.8,9037,0
PJMC,202307,0,16813.8,0,-8021.8,8792,0
PJMC,202307,0,16675.8,0,-8021.8,8654,0
PJMC,202307,0,16616.8,0,-8021.8,8595,0
PJMC,202307,0,16740.4,0,-7996.4,8744,0
PJMC,202307,0,16943.8,0,-7758.77,9185,0
PJMC,202307,0,16809.8,0,-6825.79,9984,0
PJMC,202307,0,17322.4,0,-6351.4,10971,0
PJMC,202307,0,18939.6,0,-7442.44,11486,11.141
PJMC,202307,0,19012.1,0,-7169.08,11843,0
PJMC,202307,0,19074.3,0,-6872.48,12106,95.8
PJMC,202307,0,18717.2,0,-6350.45,12271,95.8
PJMC,202307,0,19499.9,0,-7127.12,12277,95.8
PJMC,202307,0,19210.1,0,-6847.32,12267,95.8
PJMC,202307,0,19037.5,0,-6685.72,12256,95.8
PJMC,202307,0,19093.8,0,-6850.97,12147,95.8
PJMC,202307,0,18661.6,0,-6603.85,11962,95.8
PJMC,202307,0,18873.2,0,-6856.39,11921,95.8
PJMC,202307,0,18078.4,0,-6276.36,11802,0
PJMC,202307,0,17277.6,0,-5550.61,11727,0
PJMC,202307,0,17099.4,0,-4917.41,12182,0
PJMC,202307,0,16706.6,0,-4488.64,12218,0
PJMC,202307,0,16587.8,0,-5017.78,11570,0
PJMC,202307,0,16431.1,0,-5719.13,10712,0
PJMC,202308,0,16765.9,0,-5534.76,11220,11.141
PJMC,202308,0,15427.6,0,-4981.8,10350,95.8
PJMC,202308,0,14940.6,0,-4981.8,9863,95.8
PJMC,202308,0,14523.9,0,-4981.8,9531,11.141
PJMC,202308,0,14439.9,0,-4981.8,9447,11.141
PJMC,202308,0,15667.4,0,-5902.62,9669,95.8
PJMC,202308,0,16210.6,0,-5912.8,10202,95.8
PJMC,202308,0,16347.4,0,-5156.65,11095,95.8
PJMC,202308,0,16477.6,0,-4487.83,11894,95.8
PJMC,202308,0,16524.9,0,-4165.13,12264,95.8
PJMC,202308,0,16490.4,0,-3773.62,12621,95.8
PJMC,202308,0,16563.6,0,-3672.81,12795,95.8
PJMC,202308,0,16590.4,0,-3618.25,12961,11.141
PJMC,202308,0,16555.8,0,-3493.63,13051,11.141
PJMC,202308,0,16580.4,0,-3423.27,13146,11.141
PJMC,202308,0,16677.9,0,-3488.78,13178,11.141
PJMC,202308,0,16563.9,0,-3388.76,13164,11.141
PJMC,202308,0,16601.5,0,-3533.4,13057,11.141
PJMC,202308,0,16440.3,0,-3516.52,12828,95.8
PJMC,202308,0,16398.4,0,-3905.58,12397,95.8
PJMC,202308,0,16852.6,0,-4423.82,12333,95.8
PJMC,202308,0,17232.8,0,-4709.03,12428,95.8
PJMC,202308,0,17652.5,0,-5627.73,11929,95.8
PJMC,202308,0,17019.6,0,-5912.8,11011,95.8
PJMC,202309,0,17515.5,0,-3856.45,13659,0
PJMC,202309,0,16813.1,0,-4146.12,12667,0
PJMC,202309,0,16465.2,0,-4454.24,12011,0
PJMC,202309,0,16299.6,0,-4806.6,11493,0
PJMC,202309,0,16330,0,-5152.98,11177,0
PJMC,202309,0,16606.3,0,-5391.27,11215,0
PJMC,202309,0,16714.6,0,-5121.6,11593,0
PJMC,202309,0,17193.1,0,-4513.08,12680,0
PJMC,202309,0,17193.9,0,-3446.88,13747,0
PJMC,202309,0,17603,0,-3040,14563,0
PJMC,202309,0,21027.3,0,-5678.3,15349,0
PJMC,202309,0,24044.8,0,-8021.8,16023,0
PJMC,202309,0,24519.8,0,-8021.8,16498,0
PJMC,202309,0,24935.8,0,-8021.8,16914,0
PJMC,202309,0,25723.8,0,-8285.84,17438,0
PJMC,202309,0,25705.5,0,-7910.5,17795,0
PJMC,202309,0,25453.4,0,-7461.44,17992,0
PJMC,202309,0,25440.3,0,-7436.28,18004,0
PJMC,202309,0,25117.3,0,-7574.34,17543,0
PJMC,202309,0,24685.8,0,-8021.8,16664,0
PJMC,202309,0,23815.8,0,-8021.8,15794,0
PJMC,202309,0,22654.6,0,-7428.61,15226,0
PJMC,202309,0,17227.3,0,-2875.34,14352,0
PJMC,202309,0,17064.8,0,-4103.84,12961,0
PJMC,202310,0,17592.4,0,-6389.58,11107,95.8
PJMC,202310,0,17514.3,0,-7097.27,10417,0
PJMC,202310,0,17410.6,0,-7400.58,10010,0
PJMC,202310,0,17436.6,0,-7661.62,9775,0
PJMC,202310,0,17571.7,0,-7843.68,9728,0
PJMC,202310,0,17443.5,0,-7533.5,9910,0
PJMC,202310,0,16676.2,0,-6324.23,10352,0
PJMC,202310,0,16589.7,0,-5225.66,11364,0
PJMC,202310,0,16650,0,-4240.96,12409,0
PJMC,202310,0,16757.8,0,-3545.82,13212,0
PJMC,202310,0,16875,0,-3005.96,13869,0
PJMC,202310,0,22512.8,0,-8021.8,14491,0
PJMC,202310,0,23143.8,0,-8021.8,15122,0
PJMC,202310,0,23655.8,0,-8021.8,15634,0
PJMC,202310,0,24211.8,0,-8021.8,16190,0
PJMC,202310,0,24649.8,0,-8021.8,16628,0
PJMC,202310,0,24962.8,0,-8021.8,16941,0
PJMC,202310,0,25152.8,0,-8021.8,17131,0
PJMC,202310,0,24933.8,0,-8021.8,16912,0
PJMC,202310,0,24286.8,0,-8021.8,16265,0
PJMC,202310,0,23110.5,0,-7396.46,15714,0
PJMC,202310,0,22577.7,0,-7131.71,15446,0
PJMC,202310,0,17966.2,0,-3121.2,14845,0
PJMC,202310,0,17903.4,0,-4285.35,13618,0
PJMC,202311,0,21863.6,0,-3984.57,17879,0
PJMC,202311,0,18838.5,0,-2177.53,16661,0
PJMC,202311,0,16850.2,0,-1174.22,15676,0
PJMC,202311,0,16307.1,0,-1381.07,14926,0
PJMC,202311,0,16410.8,0,-2035.75,14375,0
PJMC,202311,0,16285.2,0,-2154.17,14131,0
PJMC,202311,0,16537.5,0,-2177.53,14360,0
PJMC,202311,0,22450.9,0,-7008.93,15442,0
PJMC,202311,0,24861.8,0,-8021.8,16840,0
PJMC,202311,0,25019.6,0,-6885.63,18134,0
PJMC,202311,0,25060.3,0,-5788.32,19272,0
PJMC,202311,0,25157,0,-5390.02,19767,0
PJMC,202311,0,25071.8,0,-5475.85,19596,0
PJMC,202311,0,25140.5,0,-5937.5,19203,0
PJMC,202311,0,25164.7,0,-5869.75,19295,0
PJMC,202311,0,25105.8,0,-5218.75,19887,0
PJMC,202311,0,25022.6,0,-4566.59,20456,0
PJMC,202311,0,24922.6,0,-4007.65,20915,0
PJMC,202311,0,24819.1,0,-3889.09,20930,0
PJMC,202311,0,24833.2,0,-4626.21,20207,0
PJMC,202311,0,24890,0,-5569.02,19321,0
PJMC,202311,0,24859.1,0,-6171.05,18688,0
PJMC,202311,0,24660.9,0,-6886.91,17774,0
PJMC,202311,0,18466.5,0,-2177.53,16289,0
PJMC,202312,0,17061.7,0,-3782.7,13279,0
PJMC,202312,0,16845.3,0,-4361.34,12484,0
PJMC,202312,0,16684.2,0,-4800.19,11884,0
PJMC,202312,0,16567.6,0,-5024.58,11543,0
PJMC,202312,0,16979,0,-5567.01,11412,0
PJMC,202312,0,17246.9,0,-5645.9,11601,0
PJMC,202312,0,16687.3,0,-4586.27,12101,0
PJMC,202312,0,16888.5,0,-3600.52,13288,0
PJMC,202312,0,22666.8,0,-8021.8,14645,0
PJMC,202312,0,23850.8,0,-8021.8,15829,0
PJMC,202312,0,24984.8,0,-8021.8,16963,0
PJMC,202312,0,25475.6,0,-7410.63,18065,0
PJMC,202312,0,25708.9,0,-6763.92,18945,0
PJMC,202312,0,25635.4,0,-5793.44,19842,0
PJMC,202312,0,25636.5,0,-5200.5,20436,0
PJMC,202312,0,25627.1,0,-4948.13,20679,0
PJMC,202312,0,25691.9,0,-4992.86,20699,0
PJMC,202312,0,26328.5,0,-5783.53,20545,0
PJMC,202312,0,25918.3,0,-5968.28,19950,0
PJMC,202312,0,25661.5,0,-6747.53,18914,0
PJMC,202312,0,25433.2,0,-7308.17,18125,0
PJMC,202312,0,25473.5,0,-7900.51,17573,0
PJMC,202312,0,24815.8,0,-8021.8,16794,0
PJMC,202312,0,18515,0,-3040,15475,0
PJMC,202313,0,24467.1,0,-5844.1,18623,0
PJMC,202313,0,19610.5,0,-2177.53,17433,0
PJMC,202313,0,18777.5,0,-2177.53,16600,0
PJMC,202313,0,18359.2,0,-2428.15,15931,0
PJMC,202313,0,17533.5,0,-2177.53,15356,0
PJMC,202313,0,17190.5,0,-2177.53,15013,0
PJMC,202313,0,19420.8,0,-4170.83,15250,0
PJMC,202313,0,22491.2,0,-6442.16,16049,0
PJMC,202313,0,24894.8,0,-8021.8,16873,0
PJMC,202313,0,25181.4,0,-7626.37,17555,0
PJMC,202313,0,25462.5,0,-7293.48,18169,0
PJMC,202313,0,25693.2,0,-6850.19,18843,0
PJMC,202313,0,26787.8,0,-7424.76,19363,0
PJMC,202313,0,26132.7,0,-5961.67,20171,0
PJMC,202313,0,26525.4,0,-5711.38,20814,0
PJMC,202313,0,26374.2,0,-5158.22,21216,0
PJMC,202313,0,26623.2,0,-4987.24,21636,0
PJMC,202313,0,26368.2,0,-4564.16,21804,0
PJMC,202313,0,25851.2,0,-4697.17,21154,0
PJMC,202313,0,25503.6,0,-5659.64,19844,0
PJMC,202313,0,25291.3,0,-6327.32,18964,0
PJMC,202313,0,25230.3,0,-6984.28,18246,0
PJMC,202313,0,25215.7,0,-7833.66,17382,0
PJMC,202313,0,20509.9,0,-4530.91,15979,0
PJMC,202314,0,17303.5,0,-2177.53,15126,0
PJMC,202314,0,16620,0,-2640,13980,0
PJMC,202314,0,16621.8,0,-3461.8,13160,0
