GENERATION_PROJECT,build_year,build_gen_predetermined,build_gen_energy_predetermined
RMRG_onshore_wind_turbine_1,1999,41.4,.
RMRG_onshore_wind_turbine_1,2000,6.2,.
RMRG_onshore_wind_turbine_1,2001,79.7,.
RMRG_onshore_wind_turbine_1,2003,304.2,.
RMRG_onshore_wind_turbine_1,2004,5.5,.
RMRG_onshore_wind_turbine_1,2006,60.0,.
RMRG_onshore_wind_turbine_1,2007,776.0,.
RMRG_onshore_wind_turbine_1,2008,387.9,.
RMRG_onshore_wind_turbine_1,2009,597.8,.
RMRG_onshore_wind_turbine_1,2010,363.8,.
RMRG_onshore_wind_turbine_1,2011,500.3,.
RMRG_onshore_wind_turbine_1,2012,500.0,.
RMRG_onshore_wind_turbine_1,2013,33.1,.
RMRG_onshore_wind_turbine_1,2014,263.2,.
RMRG_onshore_wind_turbine_1,2015,400.0,.
RMRG_onshore_wind_turbine_1,2016,140.8,.
RMRG_onshore_wind_turbine_1,2017,75.0,.
RMRG_onshore_wind_turbine_1,2018,612.3,.
RMRG_onshore_wind_turbine_1,2019,59.4,.
RMRG_onshore_wind_turbine_1,2020,2009.0,.
RMRG_onshore_wind_turbine_1,2021,812.2,.
RMRG_onshore_wind_turbine_1,2022,145.0,.
RMRG_onshore_wind_turbine_1,2024,329.8,.
RMRG_onshore_wind_turbine_1,2027,1500.0,.
RMRG_onshore_wind_turbine_1,2028,750.0,.
RMRG_onshore_wind_turbine_1,2029,750.0,.
RMRG_petroleum_liquids_1,1941,0.6,.
RMRG_petroleum_liquids_1,1944,0.6,.
RMRG_petroleum_liquids_1,1945,0.2,.
RMRG_petroleum_liquids_1,1946,1.2,.
RMRG_petroleum_liquids_1,1949,1.0,.
RMRG_petroleum_liquids_1,1950,0.7,.
RMRG_petroleum_liquids_1,1951,2.7,.
RMRG_petroleum_liquids_1,1955,1.9000000000000001,.
RMRG_petroleum_liquids_1,1956,0.8,.
RMRG_petroleum_liquids_1,1959,1.1,.
RMRG_petroleum_liquids_1,1960,1.9000000000000001,.
RMRG_petroleum_liquids_1,1964,19.1,.
RMRG_petroleum_liquids_1,1965,11.2,.
RMRG_petroleum_liquids_1,1967,5.2,.
RMRG_petroleum_liquids_1,1974,3.7,.
RMRG_petroleum_liquids_1,1977,120.0,.
RMRG_petroleum_liquids_1,1979,2.0,.
RMRG_petroleum_liquids_1,1990,2.8,.
RMRG_petroleum_liquids_1,1993,0.8,.
RMRG_petroleum_liquids_1,1999,5.4,.
RMRG_petroleum_liquids_1,2000,0.3,.
RMRG_petroleum_liquids_1,2002,10.0,.
RMRG_petroleum_liquids_1,2007,1.8,.
RMRG_small_hydroelectric_1,1905,2.3,.
RMRG_small_hydroelectric_1,1906,5.699999999999999,.
RMRG_small_hydroelectric_1,1908,0.6,.
RMRG_small_hydroelectric_1,1909,8.0,.
RMRG_small_hydroelectric_1,1912,3.0,.
RMRG_small_hydroelectric_1,1922,3.0,.
RMRG_small_hydroelectric_1,1925,1.0,.
RMRG_small_hydroelectric_1,1927,6.0,.
RMRG_small_hydroelectric_1,1928,3.2,.
RMRG_small_hydroelectric_1,1931,1.4,.
RMRG_small_hydroelectric_1,1939,2.5,.
RMRG_small_hydroelectric_1,1940,1.0,.
RMRG_small_hydroelectric_1,1943,26.0,.
RMRG_small_hydroelectric_1,1948,4.6,.
RMRG_small_hydroelectric_1,1951,9.8,.
RMRG_small_hydroelectric_1,1952,17.2,.
RMRG_small_hydroelectric_1,1959,7.1,.
RMRG_small_hydroelectric_1,1962,15.5,.
RMRG_small_hydroelectric_1,1968,11.2,.
RMRG_small_hydroelectric_1,1983,2.0,.
RMRG_small_hydroelectric_1,1985,10.1,.
RMRG_small_hydroelectric_1,1986,1.0,.
RMRG_small_hydroelectric_1,1987,4.8,.
RMRG_small_hydroelectric_1,1988,5.5,.
RMRG_small_hydroelectric_1,1989,5.8,.
RMRG_small_hydroelectric_1,1992,19.2,.
RMRG_small_hydroelectric_1,1993,14.5,.
RMRG_small_hydroelectric_1,1994,4.5,.
RMRG_small_hydroelectric_1,1997,28.0,.
RMRG_small_hydroelectric_1,2000,3.3,.
RMRG_small_hydroelectric_1,2004,3.5,.
RMRG_small_hydroelectric_1,2006,0.5,.
RMRG_small_hydroelectric_1,2007,7.8,.
RMRG_small_hydroelectric_1,2009,0.8,.
RMRG_small_hydroelectric_1,2010,0.8999999999999999,.
RMRG_small_hydroelectric_1,2012,1.3,.
RMRG_small_hydroelectric_1,2013,5.4,.
RMRG_small_hydroelectric_1,2014,0.9,.
RMRG_small_hydroelectric_1,2015,7.3,.
RMRG_small_hydroelectric_1,2016,0.2,.
RMRG_small_hydroelectric_1,2017,2.4,.
RMRG_small_hydroelectric_1,2019,7.1,.
RMRG_solar_photovoltaic_1,2007,9.1,.
RMRG_solar_photovoltaic_1,2008,2.8,.
RMRG_solar_photovoltaic_1,2009,4.7,.
RMRG_solar_photovoltaic_1,2010,22.9,.
RMRG_solar_photovoltaic_1,2011,43.9,.
RMRG_solar_photovoltaic_1,2012,32.8,.
RMRG_solar_photovoltaic_1,2013,0.8,.
RMRG_solar_photovoltaic_1,2014,3.8000000000000003,.
RMRG_solar_photovoltaic_1,2015,65.9,.
RMRG_solar_photovoltaic_1,2016,226.8,.
RMRG_solar_photovoltaic_1,2017,41.4,.
RMRG_solar_photovoltaic_1,2018,162.5,.
RMRG_solar_photovoltaic_1,2019,74.3,.
RMRG_solar_photovoltaic_1,2020,79.4,.
RMRG_solar_photovoltaic_1,2021,378.9,.
RMRG_solar_photovoltaic_1,2022,235.0,.
RMRG_solar_photovoltaic_1,2023,921.0,.
RMRG_solar_photovoltaic_1,2024,4.4,.
SPPC_batteries_1,2012,1.0,2.0
SPPC_batteries_1,2017,1.2,1.5
SPPC_biomass_1,1996,3.0,.
SPPC_biomass_1,2001,1.6,.
SPPC_biomass_2,2000,7.1000000000000005,.
SPPC_biomass_2,2003,1.9,.
SPPC_conventional_hydroelectric_1,1973,52.0,.
SPPC_conventional_steam_coal_1,1960,111.3,.
SPPC_conventional_steam_coal_1,1969,552.2,.
SPPC_conventional_steam_coal_1,1971,374.0,.
SPPC_conventional_steam_coal_1,1976,184.0,.
SPPC_conventional_steam_coal_1,1977,668.8,.
SPPC_conventional_steam_coal_1,1978,669.6,.
SPPC_conventional_steam_coal_1,1980,671.7,.
SPPC_conventional_steam_coal_1,1981,243.0,.
SPPC_conventional_steam_coal_1,1983,1028.4,.
SPPC_conventional_steam_coal_1,2011,275.0,.
SPPC_conventional_steam_coal_2,1973,757.8,.
SPPC_conventional_steam_coal_2,1980,703.0,.
SPPC_conventional_steam_coal_2,2010,877.0,.
SPPC_nuclear_1,1985,1255.0,.
SPPC_onshore_wind_turbine_1,2001,112.2,.
SPPC_onshore_wind_turbine_1,2005,150.0,.
SPPC_onshore_wind_turbine_1,2006,100.5,.
SPPC_onshore_wind_turbine_1,2008,301.8,.
SPPC_onshore_wind_turbine_1,2009,193.0,.
SPPC_onshore_wind_turbine_1,2010,60.5,.
SPPC_onshore_wind_turbine_1,2011,200.0,.
SPPC_onshore_wind_turbine_1,2012,1245.8,.
SPPC_onshore_wind_turbine_1,2013,253.8,.
SPPC_onshore_wind_turbine_1,2015,599.8,.
SPPC_onshore_wind_turbine_1,2016,879.3,.
SPPC_onshore_wind_turbine_1,2017,658.8,.
SPPC_onshore_wind_turbine_1,2018,243.5,.
SPPC_onshore_wind_turbine_1,2019,774.2,.
SPPC_onshore_wind_turbine_1,2020,841.4,.
SPPC_onshore_wind_turbine_1,2021,1367.7,.
SPPC_onshore_wind_turbine_1,2022,197.4,.
SPPC_onshore_wind_turbine_1,2023,200.0,.
SPPC_petroleum_liquids_1,1929,0.3,.
SPPC_petroleum_liquids_1,1930,0.3,.
SPPC_petroleum_liquids_1,1939,1.4,.
SPPC_petroleum_liquids_1,1945,0.6,.
SPPC_petroleum_liquids_1,1947,1.6,.
SPPC_petroleum_liquids_1,1948,1.2000000000000002,.
SPPC_petroleum_liquids_1,1950,2.7,.
SPPC_petroleum_liquids_1,1951,2.2,.
SPPC_petroleum_liquids_1,1952,0.6,.
SPPC_petroleum_liquids_1,1953,1.9,.
SPPC_petroleum_liquids_1,1955,4.2,.
SPPC_petroleum_liquids_1,1957,5.0,.
SPPC_petroleum_liquids_1,1958,5.5,.
SPPC_petroleum_liquids_1,1959,1.0,.
SPPC_petroleum_liquids_1,1961,4.3,.
SPPC_petroleum_liquids_1,1962,7.7,.
SPPC_petroleum_liquids_1,1963,6.1,.
SPPC_petroleum_liquids_1,1964,10.1,.
SPPC_petroleum_liquids_1,1965,4.6,.
SPPC_petroleum_liquids_1,1966,4.8,.
SPPC_petroleum_liquids_1,1967,6.1,.
SPPC_petroleum_liquids_1,1969,39.9,.
SPPC_petroleum_liquids_1,1970,7.3,.
SPPC_petroleum_liquids_1,1971,13.3,.
SPPC_petroleum_liquids_1,1972,139.6,.
SPPC_petroleum_liquids_1,1974,79.9,.
SPPC_petroleum_liquids_1,1975,167.2,.
SPPC_petroleum_liquids_1,1976,165.4,.
SPPC_petroleum_liquids_1,1977,149.2,.
SPPC_petroleum_liquids_1,1978,7.6000000000000005,.
SPPC_petroleum_liquids_1,1980,5.5,.
SPPC_petroleum_liquids_1,1981,13.9,.
SPPC_petroleum_liquids_1,1983,9.0,.
SPPC_petroleum_liquids_1,1985,3.0,.
SPPC_petroleum_liquids_1,1986,11.6,.
SPPC_petroleum_liquids_1,1988,2.7,.
SPPC_petroleum_liquids_1,1989,22.1,.
SPPC_petroleum_liquids_1,1990,23.200000000000003,.
SPPC_petroleum_liquids_1,1991,11.4,.
SPPC_petroleum_liquids_1,1992,2.7,.
SPPC_petroleum_liquids_1,1993,1.6,.
SPPC_petroleum_liquids_1,1994,6.4,.
SPPC_petroleum_liquids_1,1996,1.1,.
SPPC_petroleum_liquids_1,1997,11.7,.
SPPC_petroleum_liquids_1,1998,4.2,.
SPPC_petroleum_liquids_1,1999,23.2,.
SPPC_petroleum_liquids_1,2000,9.4,.
SPPC_petroleum_liquids_1,2001,3.3,.
SPPC_petroleum_liquids_1,2002,25.2,.
SPPC_petroleum_liquids_1,2003,10.6,.
SPPC_petroleum_liquids_1,2004,26.6,.
SPPC_petroleum_liquids_1,2005,5.3,.
SPPC_petroleum_liquids_1,2007,5.6,.
SPPC_petroleum_liquids_1,2014,2.8,.
SPPC_petroleum_liquids_1,2015,2.5,.
SPPC_petroleum_liquids_1,2016,2.0,.
SPPC_petroleum_liquids_1,2017,13.8,.
SPPC_petroleum_liquids_1,2018,6.0,.
SPPC_petroleum_liquids_1,2019,1.0,.
SPPC_petroleum_liquids_1,2020,4.0,.
SPPC_petroleum_liquids_1,2021,1.8,.
SPPC_petroleum_liquids_1,2022,2.8,.
SPPC_petroleum_liquids_1,2023,3.0,.
SPPC_small_hydroelectric_1,1920,0.4,.
SPPC_small_hydroelectric_1,1922,1.3,.
SPPC_small_hydroelectric_1,1925,0.8,.
SPPC_small_hydroelectric_1,1931,16.0,.
SPPC_small_hydroelectric_1,2012,4.6,.
SPPC_solar_photovoltaic_1,2014,7.7,.
SPPC_solar_photovoltaic_1,2015,4.0,.
SPPC_solar_photovoltaic_1,2016,5.8,.
SPPC_solar_photovoltaic_1,2017,18.9,.
SPPC_solar_photovoltaic_1,2018,11.0,.
SPPC_solar_photovoltaic_1,2019,6.0,.
SPPC_solar_photovoltaic_1,2020,20.0,.
SPPC_solar_photovoltaic_1,2021,5.2,.
SPPC_solar_photovoltaic_1,2022,11.3,.
SPPC_solar_photovoltaic_1,2023,12.0,.
SPPN_batteries_1,2018,0.8,1.6
SPPN_batteries_1,2020,1.5,3.0
SPPN_batteries_1,2021,1.4,6.0
SPPN_batteries_1,2022,1.0,2.1
SPPN_biomass_1,1992,3.2,.
SPPN_biomass_1,1996,2.2,.
SPPN_biomass_1,1999,0.8,.
SPPN_biomass_2,1985,2.0,.
SPPN_biomass_2,2001,1.0,.
SPPN_biomass_2,2004,4.800000000000001,.
SPPN_biomass_2,2018,5.4,.
SPPN_conventional_hydroelectric_1,1936,45.0,.
SPPN_conventional_hydroelectric_1,1943,50.0,.
SPPN_conventional_hydroelectric_1,1948,20.0,.
SPPN_conventional_hydroelectric_1,1951,50.0,.
SPPN_conventional_hydroelectric_1,1954,180.0,.
SPPN_conventional_hydroelectric_1,1955,135.0,.
SPPN_conventional_hydroelectric_1,1956,419.0,.
SPPN_conventional_hydroelectric_1,1957,34.0,.
SPPN_conventional_hydroelectric_1,1960,204.0,.
SPPN_conventional_hydroelectric_1,1961,98.0,.
SPPN_conventional_hydroelectric_1,1962,408.0,.
SPPN_conventional_hydroelectric_1,1963,306.0,.
SPPN_conventional_hydroelectric_1,1964,130.0,.
SPPN_conventional_hydroelectric_1,1965,260.0,.
SPPN_conventional_hydroelectric_1,1966,130.0,.
SPPN_conventional_hydroelectric_1,1984,41.0,.
SPPN_conventional_steam_coal_1,1948,3.0,.
SPPN_conventional_steam_coal_1,1961,2.0,.
SPPN_conventional_steam_coal_1,1966,221.0,.
SPPN_conventional_steam_coal_1,1975,445.0,.
SPPN_conventional_steam_coal_1,1979,1319.3,.
SPPN_conventional_steam_coal_1,1982,700.0,.
SPPN_conventional_steam_coal_1,1984,450.0,.
SPPN_conventional_steam_coal_1,1986,450.0,.
SPPN_conventional_steam_coal_1,1987,5.0,.
SPPN_conventional_steam_coal_1,1988,7.9,.
SPPN_conventional_steam_coal_1,2009,691.0,.
SPPN_conventional_steam_coal_2,1957,15.5,.
SPPN_conventional_steam_coal_2,1961,104.0,.
SPPN_conventional_steam_coal_2,1963,122.8,.
SPPN_conventional_steam_coal_2,1965,115.0,.
SPPN_conventional_steam_coal_2,1968,174.9,.
SPPN_conventional_steam_coal_2,1976,82.0,.
SPPN_conventional_steam_coal_2,1981,77.0,.
SPPN_conventional_steam_coal_2,1982,100.0,.
SPPN_conventional_steam_coal_2,2010,61.0,.
SPPN_conventional_steam_coal_2,2011,232.0,.
SPPN_nuclear_1,1974,770.0,.
SPPN_onshore_wind_turbine_1,1998,0.7,.
SPPN_onshore_wind_turbine_1,1999,1.4,.
SPPN_onshore_wind_turbine_1,2001,3.3,.
SPPN_onshore_wind_turbine_1,2003,40.5,.
SPPN_onshore_wind_turbine_1,2005,90.9,.
SPPN_onshore_wind_turbine_1,2006,18.0,.
SPPN_onshore_wind_turbine_1,2009,326.5,.
SPPN_onshore_wind_turbine_1,2010,261.4,.
SPPN_onshore_wind_turbine_1,2011,295.40000000000003,.
SPPN_onshore_wind_turbine_1,2012,119.9,.
SPPN_onshore_wind_turbine_1,2013,74.8,.
SPPN_onshore_wind_turbine_1,2014,345.09999999999997,.
SPPN_onshore_wind_turbine_1,2015,258.0,.
SPPN_onshore_wind_turbine_1,2016,737.5,.
SPPN_onshore_wind_turbine_1,2017,289.2,.
SPPN_onshore_wind_turbine_1,2018,251.9,.
SPPN_onshore_wind_turbine_1,2019,680.6,.
SPPN_onshore_wind_turbine_1,2020,1169.3,.
SPPN_onshore_wind_turbine_1,2021,1138.5,.
SPPN_onshore_wind_turbine_1,2022,603.6,.
SPPN_onshore_wind_turbine_1,2023,804.0,.
SPPN_petroleum_liquids_1,1915,0.5,.
SPPN_petroleum_liquids_1,1930,0.6,.
SPPN_petroleum_liquids_1,1931,0.6,.
SPPN_petroleum_liquids_1,1936,0.9,.
SPPN_petroleum_liquids_1,1937,0.9,.
SPPN_petroleum_liquids_1,1945,0.7,.
SPPN_petroleum_liquids_1,1947,2.3,.
SPPN_petroleum_liquids_1,1949,0.8,.
SPPN_petroleum_liquids_1,1951,0.8,.
SPPN_petroleum_liquids_1,1952,0.2,.
SPPN_petroleum_liquids_1,1953,3.2,.
SPPN_petroleum_liquids_1,1954,0.4,.
SPPN_petroleum_liquids_1,1955,1.5,.
SPPN_petroleum_liquids_1,1956,2.4,.
SPPN_petroleum_liquids_1,1957,0.4,.
SPPN_petroleum_liquids_1,1959,4.3,.
SPPN_petroleum_liquids_1,1960,6.0,.
SPPN_petroleum_liquids_1,1961,1.4,.
SPPN_petroleum_liquids_1,1963,4.6,.
SPPN_petroleum_liquids_1,1964,0.9,.
SPPN_petroleum_liquids_1,1965,2.3,.
SPPN_petroleum_liquids_1,1966,5.3,.
SPPN_petroleum_liquids_1,1967,0.6,.
SPPN_petroleum_liquids_1,1968,9.5,.
SPPN_petroleum_liquids_1,1969,22.5,.
SPPN_petroleum_liquids_1,1970,22.7,.
SPPN_petroleum_liquids_1,1971,1.1,.
SPPN_petroleum_liquids_1,1972,33.0,.
SPPN_petroleum_liquids_1,1973,262.40000000000003,.
SPPN_petroleum_liquids_1,1974,4.1,.
SPPN_petroleum_liquids_1,1975,1.3,.
SPPN_petroleum_liquids_1,1978,208.0,.
SPPN_petroleum_liquids_1,1980,1.0,.
SPPN_petroleum_liquids_1,1982,1.0,.
SPPN_petroleum_liquids_1,1983,1.0,.
SPPN_petroleum_liquids_1,1987,1.3,.
SPPN_petroleum_liquids_1,1994,0.5,.
SPPN_petroleum_liquids_1,1996,8.9,.
SPPN_petroleum_liquids_1,1997,8.4,.
SPPN_petroleum_liquids_1,1998,6.6,.
SPPN_petroleum_liquids_1,1999,1.1,.
SPPN_petroleum_liquids_1,2004,7.6,.
SPPN_petroleum_liquids_1,2005,4.0,.
SPPN_petroleum_liquids_1,2006,1.0,.
SPPN_petroleum_liquids_1,2007,2.8,.
SPPN_petroleum_liquids_1,2010,3.0,.
SPPN_petroleum_liquids_1,2011,10.0,.
SPPN_petroleum_liquids_1,2020,4.0,.
SPPN_small_hydroelectric_1,1919,0.1,.
SPPN_small_hydroelectric_1,1921,1.0,.
SPPN_small_hydroelectric_1,1935,24.0,.
SPPN_small_hydroelectric_1,1936,3.0,.
SPPN_small_hydroelectric_1,1941,63.5,.
SPPN_small_hydroelectric_1,1956,0.1,.
SPPN_solar_photovoltaic_1,2016,7.3,.
SPPN_solar_photovoltaic_1,2017,7.4,.
SPPN_solar_photovoltaic_1,2018,2.3,.
SPPN_solar_photovoltaic_1,2019,5.3,.
SPPN_solar_photovoltaic_1,2020,9.4,.
SPPN_solar_photovoltaic_1,2021,4.4,.
SPPN_solar_photovoltaic_1,2022,8.5,.
SPPN_solar_photovoltaic_1,2023,81.0,.
SPPS_batteries_1,2019,12.0,26.2
SPPS_batteries_1,2020,10.0,20.0
SPPS_batteries_1,2024,200.0,400.0
SPPS_biomass_1,1983,5.0,.
SPPS_biomass_1,2000,4.0,.
SPPS_biomass_1,2001,1.4,.
SPPS_biomass_1,2010,1.4,.
SPPS_biomass_2,1968,17.0,.
SPPS_biomass_2,1971,57.8,.
SPPS_biomass_2,1972,25.0,.
SPPS_biomass_2,1977,40.0,.
SPPS_biomass_2,1979,55.8,.
SPPS_biomass_2,1991,71.0,.
SPPS_conventional_hydroelectric_1,1940,84.5,.
SPPS_conventional_hydroelectric_1,1944,40.0,.
SPPS_conventional_hydroelectric_1,1946,42.0,.
SPPS_conventional_hydroelectric_1,1950,40.0,.
SPPS_conventional_hydroelectric_1,1952,125.0,.
SPPS_conventional_hydroelectric_1,1953,138.2,.
SPPS_conventional_hydroelectric_1,1959,106.0,.
SPPS_conventional_hydroelectric_1,1961,110.5,.
SPPS_conventional_hydroelectric_1,1962,100.0,.
SPPS_conventional_hydroelectric_1,1963,100.0,.
SPPS_conventional_hydroelectric_1,1964,321.5,.
SPPS_conventional_hydroelectric_1,1965,233.8,.
SPPS_conventional_hydroelectric_1,1966,35.0,.
SPPS_conventional_hydroelectric_1,1968,80.0,.
SPPS_conventional_hydroelectric_1,1970,115.0,.
SPPS_conventional_hydroelectric_1,1971,105.6,.
SPPS_conventional_hydroelectric_1,1972,63.0,.
SPPS_conventional_hydroelectric_1,1973,144.0,.
SPPS_conventional_hydroelectric_1,1974,23.0,.
SPPS_conventional_hydroelectric_1,1992,1.3,.
SPPS_conventional_steam_coal_1,1963,1000.0,.
SPPS_conventional_steam_coal_1,1971,339.0,.
SPPS_conventional_steam_coal_1,1972,1067.0,.
SPPS_conventional_steam_coal_1,1973,339.0,.
SPPS_conventional_steam_coal_1,1975,340.0,.
SPPS_conventional_steam_coal_1,1979,516.0,.
SPPS_conventional_steam_coal_1,1980,515.0,.
SPPS_conventional_steam_coal_1,1984,503.0,.
SPPS_conventional_steam_coal_1,2012,650.0,.
SPPS_conventional_steam_coal_2,1978,494.0,.
SPPS_conventional_steam_coal_2,1979,460.0,.
SPPS_conventional_steam_coal_2,1981,240.0,.
SPPS_conventional_steam_coal_2,1982,440.0,.
SPPS_conventional_steam_coal_2,1985,492.0,.
SPPS_conventional_steam_coal_2,1990,321.0,.
SPPS_hydroelectric_pumped_storage_1,1968,129.0,1999.5
SPPS_hydroelectric_pumped_storage_1,1971,129.0,1999.5
SPPS_hydroelectric_pumped_storage_1,1972,30.0,465.0
SPPS_hydroelectric_pumped_storage_1,1979,31.0,480.5
SPPS_hydroelectric_pumped_storage_1,1981,31.0,480.5
SPPS_hydroelectric_pumped_storage_1,1982,124.0,1922.0
SPPS_onshore_wind_turbine_1,2001,80.0,.
SPPS_onshore_wind_turbine_1,2003,179.3,.
SPPS_onshore_wind_turbine_1,2004,60.0,.
SPPS_onshore_wind_turbine_1,2005,438.4,.
SPPS_onshore_wind_turbine_1,2006,130.0,.
SPPS_onshore_wind_turbine_1,2007,265.5,.
SPPS_onshore_wind_turbine_1,2008,424.9,.
SPPS_onshore_wind_turbine_1,2009,542.1,.
SPPS_onshore_wind_turbine_1,2010,370.2,.
SPPS_onshore_wind_turbine_1,2011,408.8,.
SPPS_onshore_wind_turbine_1,2012,1747.9,.
SPPS_onshore_wind_turbine_1,2014,945.3,.
SPPS_onshore_wind_turbine_1,2015,1474.7,.
SPPS_onshore_wind_turbine_1,2016,1864.7,.
SPPS_onshore_wind_turbine_1,2017,283.5,.
SPPS_onshore_wind_turbine_1,2018,1771.4,.
SPPS_onshore_wind_turbine_1,2019,1008.6,.
SPPS_onshore_wind_turbine_1,2020,1672.1,.
SPPS_onshore_wind_turbine_1,2021,1688.7,.
SPPS_onshore_wind_turbine_1,2022,2329.2,.
SPPS_onshore_wind_turbine_1,2023,1319.7,.
SPPS_onshore_wind_turbine_1,2024,169.2,.
SPPS_petroleum_liquids_1,1936,1.2000000000000002,.
SPPS_petroleum_liquids_1,1939,0.6,.
SPPS_petroleum_liquids_1,1946,2.0,.
SPPS_petroleum_liquids_1,1949,4.1000000000000005,.
SPPS_petroleum_liquids_1,1952,2.5,.
SPPS_petroleum_liquids_1,1954,1.2,.
SPPS_petroleum_liquids_1,1956,5.6,.
SPPS_petroleum_liquids_1,1957,5.2,.
SPPS_petroleum_liquids_1,1958,2.2,.
SPPS_petroleum_liquids_1,1960,2.0,.
SPPS_petroleum_liquids_1,1962,5.1,.
SPPS_petroleum_liquids_1,1963,5.8,.
SPPS_petroleum_liquids_1,1964,1.1,.
SPPS_petroleum_liquids_1,1965,14.9,.
SPPS_petroleum_liquids_1,1966,4.5,.
SPPS_petroleum_liquids_1,1967,8.3,.
SPPS_petroleum_liquids_1,1969,1.5,.
SPPS_petroleum_liquids_1,1970,4.0,.
SPPS_petroleum_liquids_1,1971,11.0,.
SPPS_petroleum_liquids_1,1972,4.0,.
SPPS_petroleum_liquids_1,1973,7.699999999999999,.
SPPS_petroleum_liquids_1,1975,1.8,.
SPPS_petroleum_liquids_1,1976,13.8,.
SPPS_petroleum_liquids_1,1980,4.0,.
SPPS_petroleum_liquids_1,1982,2.0,.
SPPS_petroleum_liquids_1,1983,1.1,.
SPPS_petroleum_liquids_1,1988,6.3,.
SPPS_petroleum_liquids_1,1991,0.2,.
SPPS_petroleum_liquids_1,1996,5.4,.
SPPS_petroleum_liquids_1,2001,1.8,.
SPPS_petroleum_liquids_1,2002,21.099999999999998,.
SPPS_petroleum_liquids_1,2006,4.0,.
SPPS_petroleum_liquids_1,2010,5.0,.
SPPS_petroleum_liquids_1,2012,2.5,.
SPPS_petroleum_liquids_1,2019,3.0,.
SPPS_petroleum_liquids_1,2023,3.0,.
SPPS_small_hydroelectric_1,1950,19.4,.
SPPS_small_hydroelectric_1,1969,9.7,.
SPPS_small_hydroelectric_1,1988,17.0,.
SPPS_small_hydroelectric_1,1989,29.6,.
SPPS_small_hydroelectric_1,2006,4.3,.
SPPS_small_hydroelectric_1,2007,7.8,.
SPPS_solar_photovoltaic_1,2011,51.5,.
SPPS_solar_photovoltaic_1,2013,1.1,.
SPPS_solar_photovoltaic_1,2015,14.5,.
SPPS_solar_photovoltaic_1,2016,141.0,.
SPPS_solar_photovoltaic_1,2017,28.0,.
SPPS_solar_photovoltaic_1,2018,11.0,.
SPPS_solar_photovoltaic_1,2019,12.2,.
SPPS_solar_photovoltaic_1,2020,11.5,.
SPPS_solar_photovoltaic_1,2021,9.0,.
SPPS_solar_photovoltaic_1,2022,5.0,.
SPPS_solar_photovoltaic_1,2023,50.0,.
SRCA_batteries_1,2017,1.0,2.0
SRCA_batteries_1,2018,4.0,4.0
SRCA_batteries_1,2019,0.5,1.0
SRCA_batteries_1,2020,8.8,8.8
SRCA_batteries_1,2021,1.3,2.0
SRCA_batteries_1,2022,14.4,21.3
SRCA_batteries_1,2023,130.8,261.6
SRCA_biomass_1,1987,74.0,.
SRCA_biomass_1,1995,5.4,.
SRCA_biomass_1,1996,5.2,.
SRCA_biomass_1,1999,85.0,.
SRCA_biomass_1,2001,3.0,.
SRCA_biomass_1,2002,7.8,.
SRCA_biomass_1,2007,3.6,.
SRCA_biomass_1,2012,17.0,.
SRCA_biomass_1,2013,20.0,.
SRCA_biomass_2,1947,10.0,.
SRCA_biomass_2,1957,28.0,.
SRCA_biomass_2,1963,12.3,.
SRCA_biomass_2,1966,25.6,.
SRCA_biomass_2,1974,12.5,.
SRCA_biomass_2,1976,40.7,.
SRCA_biomass_2,1984,65.8,.
SRCA_biomass_2,1985,41.300000000000004,.
SRCA_biomass_2,1989,6.8,.
SRCA_biomass_2,1990,47.0,.
SRCA_biomass_2,1991,2.2,.
SRCA_biomass_2,1992,0.9,.
SRCA_biomass_2,1993,1.6,.
SRCA_biomass_2,1996,5.2,.
SRCA_biomass_2,1997,3.5999999999999996,.
SRCA_biomass_2,1998,9.2,.
SRCA_biomass_2,1999,10.0,.
SRCA_biomass_2,2000,10.0,.
SRCA_biomass_2,2001,10.0,.
SRCA_biomass_2,2002,1.0,.
SRCA_biomass_2,2003,8.799999999999999,.
SRCA_biomass_2,2004,13.0,.
SRCA_biomass_2,2005,7.0,.
SRCA_biomass_2,2009,3.4,.
SRCA_biomass_2,2010,38.0,.
SRCA_biomass_2,2013,19.2,.
SRCA_biomass_2,2014,33.0,.
SRCA_biomass_2,2016,5.2,.
SRCA_biomass_2,2019,1.7000000000000002,.
SRCA_conventional_hydroelectric_1,1916,51.0,.
SRCA_conventional_hydroelectric_1,1917,90.0,.
SRCA_conventional_hydroelectric_1,1919,136.5,.
SRCA_conventional_hydroelectric_1,1922,9.0,.
SRCA_conventional_hydroelectric_1,1923,104.0,.
SRCA_conventional_hydroelectric_1,1924,29.0,.
SRCA_conventional_hydroelectric_1,1925,93.4,.
SRCA_conventional_hydroelectric_1,1926,45.0,.
SRCA_conventional_hydroelectric_1,1927,38.5,.
SRCA_conventional_hydroelectric_1,1928,101.3,.
SRCA_conventional_hydroelectric_1,1929,4.3,.
SRCA_conventional_hydroelectric_1,1930,244.5,.
SRCA_conventional_hydroelectric_1,1942,185.0,.
SRCA_conventional_hydroelectric_1,1949,0.5,.
SRCA_conventional_hydroelectric_1,1953,195.0,.
SRCA_conventional_hydroelectric_1,1954,144.0,.
SRCA_conventional_hydroelectric_1,1960,25.0,.
SRCA_conventional_hydroelectric_1,1962,39.0,.
